node_a,node_b,start_time,end_time,duration,avg_rssi,battery_a,battery_b
2,73,594.0,930.0,336.0,-100.0,36.0,75.1
6,35,731.0,930.0,199.0,-100.1,85.2,85.4
28,50,828.0,930.0,102.0,-100.0,95.5,96.2
3,65,899.0,930.0,31.0,-100.0,88.1,82.5
19,25,441.0,931.0,490.0,-100.0,62.5,55.6
19,78,581.0,931.0,350.0,-100.0,62.5,92.0
2,60,788.0,931.0,143.0,-100.1,36.0,41.1
51,70,796.0,931.0,135.0,-100.0,85.1,37.4
15,75,915.0,931.0,16.0,-100.0,56.0,83.3
3,73,409.0,933.0,524.0,-100.0,88.1,75.1
40,59,804.0,933.0,129.0,-100.1,43.2,72.2
10,54,817.0,933.0,116.0,-100.0,38.5,84.7
4,67,835.0,933.0,98.0,-100.1,92.3,63.5
8,64,235.0,934.0,699.0,-100.0,74.0,65.6
69,72,745.0,934.0,189.0,-100.0,94.3,35.2
59,75,766.0,934.0,168.0,-100.0,72.2,83.3
7,51,811.0,934.0,123.0,-100.0,83.6,85.1
4,23,805.0,935.0,130.0,-100.0,92.2,54.7
4,34,817.0,935.0,118.0,-100.0,92.2,74.7
25,53,426.0,936.0,510.0,-100.0,55.6,83.8
9,57,593.0,936.0,343.0,-100.0,83.6,70.4
16,51,630.0,936.0,306.0,-100.1,73.8,85.1
18,50,744.0,936.0,192.0,-100.0,38.8,96.2
5,7,818.0,936.0,118.0,-100.0,97.6,83.6
24,73,845.0,936.0,91.0,-100.1,52.0,75.1
49,66,868.0,936.0,68.0,-99.9,38.7,85.0
35,79,695.0,937.0,242.0,-100.0,85.4,82.4
5,18,684.0,939.0,255.0,-100.0,97.6,38.8
18,46,727.0,939.0,212.0,-100.0,38.8,79.9
7,59,875.0,939.0,64.0,-100.0,83.6,72.2
16,64,355.0,940.0,585.0,-100.0,73.8,65.6
37,63,768.0,940.0,172.0,-100.0,73.4,61.7
46,51,860.0,940.0,80.0,-100.1,79.9,85.1
8,10,512.0,941.0,429.0,-100.0,74.0,38.5
23,31,706.0,941.0,235.0,-100.0,54.7,52.0
35,41,772.0,941.0,169.0,-100.0,85.4,77.7
19,59,807.0,941.0,134.0,-100.0,62.5,72.2
24,61,837.0,941.0,104.0,-100.0,52.0,68.6
7,30,841.0,941.0,100.0,-100.0,83.6,62.7
37,59,864.0,941.0,77.0,-100.1,73.4,72.2
13,75,898.0,941.0,43.0,-100.0,89.1,83.3
57,76,685.0,942.0,257.0,-100.0,70.4,76.0
32,54,777.0,942.0,165.0,-100.0,66.5,84.7
59,68,785.0,942.0,157.0,-100.1,72.2,71.0
12,70,787.0,942.0,155.0,-100.0,65.1,37.4
4,51,878.0,942.0,64.0,-100.1,92.2,85.1
58,70,722.0,943.0,221.0,-100.0,35.7,37.4
15,54,778.0,943.0,165.0,-100.0,56.0,84.7
7,66,800.0,943.0,143.0,-100.0,83.6,85.0
4,65,812.0,943.0,131.0,-100.0,92.2,82.5
20,69,874.0,943.0,69.0,-100.0,58.2,94.2
3,51,630.0,944.0,314.0,-100.1,88.1,85.1
3,12,777.0,944.0,167.0,-100.0,88.1,65.1
2,31,0.0,945.0,945.0,-100.0,36.0,52.0
4,12,874.0,945.0,71.0,-100.1,92.2,65.0
13,64,876.0,945.0,69.0,-100.0,89.1,65.6
56,60,430.0,946.0,516.0,-100.0,46.8,41.0
37,47,651.0,946.0,295.0,-100.0,73.4,35.0
46,64,807.0,946.0,139.0,-100.0,79.9,65.6
50,76,850.0,946.0,96.0,-100.1,96.2,76.0
6,41,766.0,947.0,181.0,-100.1,85.2,77.7
24,68,828.0,947.0,119.0,-100.0,52.0,71.0
7,24,899.0,947.0,48.0,-100.0,83.6,52.0
27,41,760.0,948.0,188.0,-100.0,49.8,77.7
19,24,849.0,948.0,99.0,-100.1,62.5,52.0
7,64,854.0,948.0,94.0,-100.0,83.6,65.6
40,75,774.0,949.0,175.0,-100.0,43.2,83.3
5,23,141.0,950.0,809.0,-100.0,97.6,54.7
4,64,820.0,950.0,130.0,-100.1,92.2,65.6
31,51,679.0,951.0,272.0,-100.0,52.0,85.1
41,79,762.0,951.0,189.0,-100.0,77.7,82.4
37,73,757.0,952.0,195.0,-100.0,73.4,75.1
60,68,783.0,952.0,169.0,-100.0,41.0,71.0
51,67,881.0,952.0,71.0,-100.0,85.1,63.5
46,69,921.0,952.0,31.0,-100.0,79.8,94.2
5,51,638.0,953.0,315.0,-100.0,97.6,85.1
25,48,736.0,953.0,217.0,-100.0,55.6,94.6
31,67,646.0,954.0,308.0,-100.0,52.0,63.5
41,76,817.0,954.0,137.0,-100.0,77.7,76.0
8,35,886.0,954.0,68.0,-100.0,74.0,85.4
61,78,752.0,955.0,203.0,-100.0,68.6,91.9
2,19,833.0,955.0,122.0,-100.0,36.0,62.5
7,60,848.0,955.0,107.0,-100.1,83.6,41.0
24,53,882.0,955.0,73.0,-100.1,52.0,83.8
55,67,611.0,956.0,345.0,-100.0,95.3,63.5
18,52,792.0,956.0,164.0,-100.0,38.8,70.6
13,59,885.0,956.0,71.0,-100.1,89.1,72.2
59,73,730.0,957.0,227.0,-100.0,72.2,75.1
76,79,774.0,957.0,183.0,-100.0,76.0,82.4
44,78,851.0,957.0,106.0,-100.0,72.0,91.9
25,43,562.0,958.0,396.0,-100.0,55.6,38.3
18,55,756.0,958.0,202.0,-100.0,38.8,95.3
9,50,879.0,958.0,79.0,-100.0,83.6,96.2
43,53,630.0,959.0,329.0,-100.0,38.3,83.8
23,65,708.0,959.0,251.0,-100.0,54.7,82.5
24,70,931.0,959.0,28.0,-100.0,52.0,37.4
47,56,516.0,960.0,444.0,-100.0,35.0,46.8
15,38,592.0,960.0,368.0,-100.0,56.0,49.2
6,76,734.0,960.0,226.0,-100.0,85.2,76.0
19,75,759.0,960.0,201.0,-100.0,62.5,83.2
24,40,827.0,960.0,133.0,-100.0,52.0,43.2
4,66,879.0,960.0,81.0,-100.1,92.2,85.0
21,34,925.0,960.0,35.0,-100.0,45.3,74.7
32,59,922.0,961.0,39.0,-100.0,66.5,72.2
12,31,816.0,962.0,146.0,-100.0,65.0,52.0
47,59,852.0,962.0,110.0,-100.1,35.0,72.2
4,37,883.0,962.0,79.0,-100.1,92.2,73.3
52,67,19.0,963.0,944.0,-100.0,70.6,63.5
0,75,746.0,963.0,217.0,-100.0,32.7,83.2
2,7,828.0,963.0,135.0,-100.0,36.0,83.6
51,65,874.0,963.0,89.0,-100.1,85.1,82.5
68,71,707.0,964.0,257.0,-100.0,71.0,37.2
30,53,776.0,964.0,188.0,-100.0,62.7,83.8
0,59,785.0,964.0,179.0,-100.0,32.7,72.2
7,39,794.0,964.0,170.0,-100.0,83.6,80.5
10,51,907.0,964.0,57.0,-100.0,38.5,85.1
0,37,682.0,965.0,283.0,-99.9,32.7,73.3
27,35,714.0,965.0,251.0,-100.1,49.8,85.3
64,67,733.0,965.0,232.0,-100.0,65.6,63.5
1,20,930.0,965.0,35.0,-100.0,93.8,58.2
21,72,834.0,966.0,132.0,-100.0,45.3,35.2
4,60,892.0,966.0,74.0,-100.1,92.2,41.0
0,56,414.0,967.0,553.0,-100.0,32.7,46.8
8,41,779.0,967.0,188.0,-100.1,74.0,77.7
59,63,857.0,967.0,110.0,-100.1,72.2,61.7
15,59,892.0,967.0,75.0,-100.1,56.0,72.2
32,62,892.0,967.0,75.0,-100.0,66.5,69.1
7,31,811.0,968.0,157.0,-100.0,83.6,52.0
10,59,895.0,968.0,73.0,-100.2,38.4,72.2
12,55,857.0,969.0,112.0,-100.0,65.0,95.3
7,37,868.0,969.0,101.0,-100.0,83.6,73.3
8,50,883.0,969.0,86.0,-100.0,74.0,96.2
4,7,887.0,969.0,82.0,-100.1,92.2,83.6
41,51,922.0,969.0,47.0,-100.1,77.7,85.1
26,59,834.0,970.0,136.0,-100.0,77.0,72.2
4,39,845.0,970.0,125.0,-100.0,92.2,80.5
9,33,649.0,971.0,322.0,-100.0,83.6,88.4
4,46,854.0,971.0,117.0,-100.0,92.2,79.8
7,52,865.0,971.0,106.0,-100.0,83.6,70.6
18,39,408.0,972.0,564.0,-100.0,38.8,80.5
4,16,868.0,972.0,104.0,-100.0,92.2,73.8
8,76,465.0,973.0,508.0,-100.0,74.0,76.0
11,66,828.0,973.0,145.0,-100.0,66.6,85.0
4,5,849.0,973.0,124.0,-100.0,92.2,97.6
51,52,859.0,973.0,114.0,-99.9,85.1,70.6
35,38,884.0,973.0,89.0,-100.0,85.3,49.2
2,53,813.0,974.0,161.0,-100.0,36.0,83.8
51,55,866.0,974.0,108.0,-100.1,85.1,95.2
44,58,892.0,974.0,82.0,-100.0,72.0,35.7
5,53,895.0,974.0,79.0,-100.0,97.6,83.8
56,73,683.0,975.0,292.0,-100.0,46.8,75.1
12,51,783.0,975.0,192.0,-100.0,65.0,85.1
26,68,788.0,975.0,187.0,-100.0,77.0,71.0
4,55,827.0,975.0,148.0,-100.0,92.2,95.2
26,62,860.0,975.0,115.0,-100.0,77.0,69.1
77,78,892.0,975.0,83.0,-100.0,52.4,91.9
40,71,639.0,976.0,337.0,-100.0,43.2,37.2
4,52,803.0,976.0,173.0,-100.1,92.2,70.6
26,40,605.0,977.0,372.0,-100.0,77.0,43.2
23,79,661.0,977.0,316.0,-100.0,54.7,82.4
39,67,740.0,977.0,237.0,-100.0,80.5,63.5
12,52,852.0,977.0,125.0,-100.0,65.0,70.6
23,41,890.0,977.0,87.0,-100.0,54.7,77.7
21,69,838.0,978.0,140.0,-100.1,45.3,94.2
1,69,852.0,978.0,126.0,-100.1,93.8,94.2
24,78,882.0,978.0,96.0,-100.0,51.9,91.9
53,63,898.0,978.0,80.0,-100.0,83.8,61.6
39,51,476.0,979.0,503.0,-100.1,80.5,85.1
16,66,642.0,979.0,337.0,-100.0,73.8,85.0
18,49,377.0,980.0,603.0,-100.0,38.8,38.6
46,66,800.0,981.0,181.0,-100.0,79.8,85.0
55,65,738.0,982.0,244.0,-100.0,95.2,82.5
12,39,812.0,982.0,170.0,-100.1,65.0,80.5
9,41,837.0,982.0,145.0,-100.0,83.5,77.7
7,55,868.0,982.0,114.0,-100.0,83.6,95.2
41,52,931.0,982.0,51.0,-100.0,77.7,70.6
51,60,810.0,983.0,173.0,-100.0,85.1,41.0
64,70,930.0,983.0,53.0,-100.0,65.6,37.4
10,38,0.0,984.0,984.0,-100.0,38.4,49.2
44,48,806.0,984.0,178.0,-100.0,72.0,94.5
13,71,860.0,984.0,124.0,-100.0,89.0,37.2
14,62,896.0,984.0,88.0,-100.0,61.4,69.1
4,53,911.0,984.0,73.0,-100.1,92.2,83.8
2,48,920.0,984.0,64.0,-100.0,36.0,94.5
22,37,479.0,985.0,506.0,-100.0,54.7,73.3
12,46,843.0,985.0,142.0,-100.0,65.0,79.8
24,56,859.0,985.0,126.0,-100.0,51.9,46.8
66,67,868.0,985.0,117.0,-100.0,85.0,63.5
38,41,895.0,985.0,90.0,-100.0,49.2,77.6
34,51,886.0,986.0,100.0,-100.0,74.7,85.1
41,64,908.0,986.0,78.0,-100.0,77.6,65.6
7,44,923.0,986.0,63.0,-100.0,83.6,72.0
13,37,599.0,987.0,388.0,-100.0,89.0,73.3
7,70,743.0,987.0,244.0,-100.0,83.6,37.4
12,16,782.0,987.0,205.0,-100.0,65.0,73.8
37,68,619.0,988.0,369.0,-100.0,73.3,71.0
24,44,900.0,988.0,88.0,-100.0,51.9,72.0
28,51,924.0,988.0,64.0,-100.1,95.4,85.1
4,13,941.0,989.0,48.0,-99.9,92.2,89.0
63,68,739.0,990.0,251.0,-100.0,61.6,71.0
31,65,748.0,990.0,242.0,-100.0,52.0,82.5
14,71,820.0,990.0,170.0,-100.0,61.4,37.2
10,71,892.0,990.0,98.0,-100.0,38.4,37.2
9,76,596.0,991.0,395.0,-100.0,83.5,76.0
66,70,782.0,991.0,209.0,-99.9,85.0,37.4
13,26,878.0,991.0,113.0,-100.0,89.0,77.0
37,41,923.0,991.0,68.0,-100.1,73.3,77.6
18,67,757.0,992.0,235.0,-100.0,38.8,63.5
12,23,894.0,992.0,98.0,-100.0,65.0,54.7
18,65,793.0,993.0,200.0,-100.0,38.8,82.5
59,71,795.0,993.0,198.0,-100.0,72.1,37.2
14,26,844.0,993.0,149.0,-100.0,61.4,77.0
3,7,788.0,994.0,206.0,-100.0,88.1,83.6
4,40,945.0,994.0,49.0,-100.0,92.2,43.2
3,16,573.0,995.0,422.0,-100.0,88.1,73.8
65,66,874.0,995.0,121.0,-100.0,82.5,85.0
14,36,877.0,995.0,118.0,-100.1,61.4,66.3
32,36,883.0,995.0,112.0,-100.0,66.5,66.3
4,68,913.0,995.0,82.0,-100.0,92.2,71.0
65,69,928.0,995.0,67.0,-100.1,82.5,94.2
2,3,157.0,996.0,839.0,-99.9,35.9,88.1
67,69,915.0,996.0,81.0,-100.0,63.5,94.2
64,65,747.0,997.0,250.0,-100.0,65.6,82.5
37,51,781.0,997.0,216.0,-100.0,73.3,85.1
12,37,847.0,997.0,150.0,-100.0,65.0,73.3
7,56,867.0,997.0,130.0,-99.9,83.6,46.7
22,68,287.0,998.0,711.0,-99.9,54.7,71.0
31,66,741.0,998.0,257.0,-100.0,52.0,84.9
21,45,754.0,998.0,244.0,-100.0,45.3,35.7
53,60,783.0,998.0,215.0,-100.0,83.8,41.0
6,9,832.0,998.0,166.0,-100.0,85.1,83.5
3,4,884.0,998.0,114.0,-100.1,88.1,92.2
16,70,775.0,999.0,224.0,-100.0,73.8,37.4
5,12,794.0,999.0,205.0,-100.0,97.6,65.0
13,63,795.0,999.0,204.0,-100.1,89.0,61.6
49,69,819.0,999.0,180.0,-100.0,38.6,94.2
41,54,941.0,999.0,58.0,-100.0,77.6,84.7
13,22,709.0,1000.0,291.0,-100.0,89.0,54.7
55,76,760.0,1000.0,240.0,-100.0,95.2,76.0
16,55,785.0,1000.0,215.0,-100.0,73.8,95.2
4,31,844.0,1000.0,156.0,-100.0,92.2,52.0
39,41,955.0,1000.0,45.0,-100.0,80.4,77.6
4,48,957.0,1000.0,43.0,-100.1,92.2,94.5
12,66,762.0,1002.0,240.0,-100.0,65.0,84.9
39,65,791.0,1002.0,211.0,-100.0,80.4,82.5
10,63,852.0,1002.0,150.0,-100.0,38.4,61.6
15,71,865.0,1002.0,137.0,-100.0,56.0,37.2
45,46,903.0,1002.0,99.0,-100.0,35.7,79.8
28,69,923.0,1002.0,79.0,-100.0,95.4,94.2
60,69,974.0,1002.0,28.0,-100.0,41.0,94.2
3,30,771.0,1003.0,232.0,-100.0,88.0,62.7
2,43,858.0,1003.0,145.0,-100.1,35.9,38.2
43,58,859.0,1003.0,144.0,-100.0,38.2,35.6
14,63,927.0,1003.0,76.0,-100.0,61.4,61.6
12,64,822.0,1004.0,182.0,-100.0,65.0,65.6
4,70,895.0,1004.0,109.0,-100.0,92.2,37.4
32,71,907.0,1004.0,97.0,-100.1,66.5,37.2
35,59,943.0,1004.0,61.0,-100.0,85.3,72.1
26,59,974.0,1005.0,31.0,-100.0,77.0,72.1
1,12,377.0,1006.0,629.0,-100.0,93.7,65.0
11,69,835.0,1006.0,171.0,-100.0,66.5,94.2
5,66,616.0,1007.0,391.0,-99.9,97.6,84.9
31,64,713.0,1007.0,294.0,-100.0,52.0,65.6
4,43,934.0,1007.0,73.0,-100.0,92.2,38.2
12,72,936.0,1007.0,71.0,-100.0,65.0,35.1
3,66,711.0,1008.0,297.0,-100.0,88.0,84.9
41,59,928.0,1008.0,80.0,-100.0,77.6,72.1
16,39,557.0,1009.0,452.0,-100.0,73.8,80.4
69,74,859.0,1009.0,150.0,-100.0,94.2,58.3
14,42,898.0,1009.0,111.0,-100.1,61.4,89.2
26,32,902.0,1009.0,107.0,-100.1,77.0,66.5
3,46,733.0,1010.0,277.0,-100.0,88.0,79.8
18,28,801.0,1010.0,209.0,-100.1,38.8,95.4
51,64,851.0,1010.0,159.0,-100.1,85.1,65.6
12,28,915.0,1010.0,95.0,-100.0,65.0,95.4
4,44,937.0,1010.0,73.0,-100.2,92.2,72.0
15,26,882.0,1011.0,129.0,-100.0,55.9,77.0
48,58,907.0,1011.0,104.0,-100.0,94.5,35.6
22,32,924.0,1011.0,87.0,-100.0,54.7,66.5
58,77,931.0,1011.0,80.0,-100.0,35.6,52.3
2,68,651.0,1012.0,361.0,-100.0,35.9,71.0
39,46,672.0,1012.0,340.0,-100.0,80.4,79.8
56,61,897.0,1012.0,115.0,-100.0,46.7,68.5
32,63,923.0,1012.0,89.0,-100.2,66.5,61.6
40,63,812.0,1013.0,201.0,-100.0,43.2,61.6
9,79,839.0,1013.0,174.0,-100.0,83.5,82.4
46,70,839.0,1013.0,174.0,-100.0,79.8,37.4
9,27,850.0,1013.0,163.0,-100.0,83.5,49.8
15,63,860.0,1013.0,153.0,-100.0,55.9,61.6
10,26,919.0,1013.0,94.0,-100.0,38.4,77.0
32,42,921.0,1013.0,92.0,-100.0,66.5,89.2
18,60,942.0,1013.0,71.0,-100.0,38.8,41.0
23,55,767.0,1014.0,247.0,-100.0,54.6,95.2
60,70,849.0,1014.0,165.0,-100.0,41.0,37.4
19,59,1001.0,1014.0,13.0,-100.0,62.4,72.1
10,23,793.0,1015.0,222.0,-100.0,38.4,54.6
2,40,809.0,1016.0,207.0,-100.0,35.9,43.2
14,17,888.0,1016.0,128.0,-100.1,61.4,47.6
49,72,811.0,1017.0,206.0,-100.0,38.6,35.1
1,21,844.0,1017.0,173.0,-100.0,93.7,45.3
51,76,899.0,1017.0,118.0,-100.0,85.0,76.0
46,55,347.0,1018.0,671.0,-100.0,79.8,95.2
2,70,801.0,1018.0,217.0,-100.0,35.9,37.4
14,73,935.0,1018.0,83.0,-100.0,61.4,75.0
7,53,852.0,1019.0,167.0,-100.0,83.5,83.8
28,49,868.0,1019.0,151.0,-100.0,95.4,38.6
2,44,876.0,1019.0,143.0,-100.0,35.9,72.0
4,56,923.0,1019.0,96.0,-100.0,92.2,46.7
67,72,938.0,1020.0,82.0,-100.1,63.4,35.1
7,14,955.0,1020.0,65.0,-100.1,83.5,61.4
4,77,956.0,1020.0,64.0,-100.2,92.2,52.3
5,70,805.0,1021.0,216.0,-100.0,97.5,37.4
0,14,931.0,1021.0,90.0,-100.0,32.6,61.4
25,44,792.0,1022.0,230.0,-100.0,55.5,72.0
7,13,909.0,1022.0,113.0,-100.1,83.5,89.0
4,29,944.0,1022.0,78.0,-100.1,92.2,93.1
5,64,101.0,1023.0,922.0,-100.0,97.5,65.6
30,70,822.0,1023.0,201.0,-100.0,62.6,37.4
1,72,837.0,1023.0,186.0,-100.0,93.7,35.1
13,73,874.0,1023.0,149.0,-100.1,89.0,75.0
62,75,902.0,1023.0,121.0,-100.0,69.0,83.2
7,10,919.0,1023.0,104.0,-99.9,83.5,38.4
34,69,920.0,1023.0,103.0,-100.1,74.7,94.2
22,35,965.0,1023.0,58.0,-100.0,54.7,85.3
51,66,668.0,1024.0,356.0,-100.0,85.0,84.9
38,54,738.0,1024.0,286.0,-100.0,49.1,84.6
3,60,831.0,1024.0,193.0,-100.0,88.0,41.0
17,32,839.0,1024.0,185.0,-100.0,47.6,66.5
37,70,898.0,1024.0,126.0,-100.0,73.3,37.4
16,45,951.0,1024.0,73.0,-100.0,73.7,35.6
12,60,446.0,1025.0,579.0,-100.0,65.0,41.0
22,38,576.0,1025.0,449.0,-100.0,54.7,49.1
28,67,773.0,1025.0,252.0,-100.0,95.4,63.4
9,51,932.0,1025.0,93.0,-100.0,83.5,85.0
7,32,951.0,1025.0,74.0,-100.2,83.5,66.5
30,44,854.0,1026.0,172.0,-100.0,62.6,72.0
7,68,875.0,1026.0,151.0,-100.0,83.5,70.9
30,48,902.0,1026.0,124.0,-100.0,62.6,94.5
23,60,913.0,1026.0,113.0,-100.0,54.6,41.0
32,73,933.0,1026.0,93.0,-100.0,66.5,75.0
41,44,1007.0,1026.0,19.0,-100.0,77.6,72.0
23,52,624.0,1027.0,403.0,-100.0,54.6,70.5
34,46,768.0,1027.0,259.0,-100.0,74.7,79.8
11,46,812.0,1027.0,215.0,-100.0,66.5,79.8
31,37,847.0,1027.0,180.0,-100.0,52.0,73.3
0,13,861.0,1027.0,166.0,-100.0,32.6,89.0
12,34,879.0,1027.0,148.0,-100.0,65.0,74.7
46,74,900.0,1027.0,127.0,-100.0,79.8,58.3
46,72,920.0,1027.0,107.0,-100.1,79.8,35.1
16,72,922.0,1027.0,105.0,-100.0,73.7,35.1
7,15,923.0,1027.0,104.0,-100.1,83.5,55.9
41,55,928.0,1027.0,99.0,-100.0,77.6,95.2
7,22,929.0,1027.0,98.0,-99.9,83.5,54.7
3,5,620.0,1028.0,408.0,-100.0,88.0,97.5
3,64,653.0,1028.0,375.0,-100.0,88.0,65.6
60,66,860.0,1028.0,168.0,-100.1,41.0,84.9
14,47,925.0,1028.0,103.0,-100.1,61.4,34.9
8,59,975.0,1028.0,53.0,-100.1,73.9,72.1
15,37,857.0,1029.0,172.0,-100.0,55.9,73.3
55,66,868.0,1029.0,161.0,-100.1,95.2,84.9
1,45,883.0,1029.0,146.0,-100.0,93.7,35.6
37,69,995.0,1029.0,34.0,-100.0,73.3,94.2
67,76,614.0,1030.0,416.0,-99.9,63.4,76.0
2,77,923.0,1030.0,107.0,-100.0,35.9,52.3
46,49,741.0,1031.0,290.0,-100.0,79.8,38.6
11,72,830.0,1031.0,201.0,-100.0,66.5,35.1
14,75,837.0,1031.0,194.0,-100.0,61.4,83.2
36,61,856.0,1031.0,175.0,-100.0,66.3,68.5
23,51,873.0,1031.0,158.0,-100.0,54.6,85.0
22,41,917.0,1031.0,114.0,-100.1,54.7,77.6
0,32,927.0,1031.0,104.0,-100.1,32.6,66.4
15,64,945.0,1031.0,86.0,-100.0,55.9,65.6
21,65,946.0,1031.0,85.0,-100.0,45.2,82.4
14,78,963.0,1031.0,68.0,-100.0,61.4,91.9
43,72,964.0,1031.0,67.0,-100.0,38.2,35.1
0,55,969.0,1031.0,62.0,-100.0,32.6,95.2
27,38,410.0,1032.0,622.0,-100.0,49.7,49.1
14,61,925.0,1032.0,107.0,-100.1,61.4,68.5
56,72,1026.0,1032.0,6.0,-100.0,46.7,35.1
25,77,737.0,1033.0,296.0,-100.1,55.5,52.3
11,28,916.0,1033.0,117.0,-100.0,66.5,95.4
29,58,801.0,1034.0,233.0,-100.0,93.1,35.6
52,66,873.0,1034.0,161.0,-100.1,70.5,84.9
24,25,885.0,1034.0,149.0,-100.0,51.9,55.5
59,76,1016.0,1034.0,18.0,-100.0,72.1,76.0
34,67,0.0,1035.0,1035.0,-100.1,74.6,63.4
45,69,850.0,1035.0,185.0,-100.1,35.6,94.2
64,69,984.0,1035.0,51.0,-100.0,65.5,94.2
2,24,876.0,1036.0,160.0,-100.0,35.9,51.9
31,53,889.0,1036.0,147.0,-100.1,51.9,83.7
32,47,922.0,1036.0,114.0,-100.0,66.4,34.9
12,69,927.0,1036.0,109.0,-100.0,65.0,94.1
23,28,928.0,1036.0,108.0,-100.0,54.6,95.4
68,73,699.0,1037.0,338.0,-100.0,70.9,75.0
7,40,896.0,1037.0,141.0,-100.0,83.5,43.1
1,34,898.0,1037.0,139.0,-100.0,93.7,74.6
27,50,932.0,1037.0,105.0,-100.0,49.7,96.1
13,47,675.0,1038.0,363.0,-100.0,89.0,34.9
3,37,844.0,1038.0,194.0,-100.0,88.0,73.3
16,34,868.0,1038.0,170.0,-100.0,73.7,74.6
28,66,927.0,1038.0,111.0,-100.0,95.4,84.9
24,58,941.0,1038.0,97.0,-100.1,51.9,35.6
10,66,951.0,1038.0,87.0,-100.0,38.4,84.9
14,41,989.0,1038.0,49.0,-100.0,61.4,77.6
53,56,778.0,1039.0,261.0,-100.0,83.7,46.7
12,67,865.0,1039.0,174.0,-100.0,65.0,63.4
13,61,924.0,1039.0,115.0,-100.0,89.0,68.5
32,61,930.0,1039.0,109.0,-100.1,66.4,68.5
13,53,920.0,1040.0,120.0,-100.1,89.0,83.7
24,44,992.0,1040.0,48.0,-100.0,51.9,72.0
32,72,1032.0,1040.0,8.0,-100.0,66.4,35.1
72,74,866.0,1041.0,175.0,-100.0,35.1,58.3
55,60,887.0,1041.0,154.0,-100.0,95.2,40.9
14,53,988.0,1041.0,53.0,-100.0,61.4,83.7
44,46,993.0,1041.0,48.0,-100.0,72.0,79.8
8,23,344.0,1042.0,698.0,-100.0,73.9,54.6
22,63,808.0,1042.0,234.0,-100.0,54.7,61.6
43,70,887.0,1042.0,155.0,-100.0,38.2,37.3
18,34,805.0,1043.0,238.0,-100.0,38.7,74.6
45,67,888.0,1043.0,155.0,-100.0,35.6,63.4
28,74,927.0,1043.0,116.0,-100.0,95.4,58.3
14,19,938.0,1043.0,105.0,-100.1,61.4,62.4
4,24,946.0,1043.0,97.0,-100.0,92.1,51.9
32,53,967.0,1043.0,76.0,-100.0,66.4,83.7
35,54,915.0,1044.0,129.0,-100.0,85.3,84.6
38,59,919.0,1044.0,125.0,-100.2,49.1,72.1
5,72,936.0,1044.0,108.0,-100.0,97.5,35.1
69,76,957.0,1044.0,87.0,-100.1,94.1,75.9
10,37,830.0,1045.0,215.0,-100.0,38.4,73.3
2,14,989.0,1045.0,56.0,-100.0,35.9,61.3
55,64,788.0,1047.0,259.0,-100.0,95.2,65.5
17,26,890.0,1047.0,157.0,-100.0,47.6,77.0
3,43,912.0,1047.0,135.0,-100.0,88.0,38.2
32,41,964.0,1047.0,83.0,-100.0,66.4,77.6
5,55,776.0,1048.0,272.0,-100.0,97.5,95.2
37,55,864.0,1048.0,184.0,-100.0,73.3,95.2
31,72,952.0,1048.0,96.0,-100.0,51.9,35.1
60,72,954.0,1048.0,94.0,-100.0,40.9,35.1
4,58,957.0,1048.0,91.0,-100.2,92.1,35.6
32,78,1014.0,1048.0,34.0,-100.0,66.4,91.8
7,61,931.0,1049.0,118.0,-100.0,83.5,68.5
28,76,751.0,1050.0,299.0,-100.0,95.4,75.9
32,75,913.0,1050.0,137.0,-100.0,66.4,83.2
41,56,1003.0,1050.0,47.0,-100.0,77.6,46.7
34,49,873.0,1051.0,178.0,-100.0,74.6,38.6
2,29,920.0,1051.0,131.0,-100.0,35.9,93.1
21,74,559.0,1052.0,493.0,-100.0,45.2,58.2
14,72,1030.0,1052.0,22.0,-100.1,61.3,35.1
36,75,878.0,1053.0,175.0,-100.0,66.2,83.1
52,53,912.0,1053.0,141.0,-100.1,70.5,83.7
30,77,917.0,1053.0,136.0,-100.0,62.6,52.3
65,72,943.0,1053.0,110.0,-100.0,82.4,35.1
62,71,965.0,1053.0,88.0,-100.0,69.0,37.1
29,48,907.0,1054.0,147.0,-100.0,93.1,94.5
13,41,934.0,1054.0,120.0,-100.1,89.0,77.6
19,32,939.0,1054.0,115.0,-100.1,62.4,66.4
8,50,999.0,1054.0,55.0,-100.0,73.9,96.1
37,59,1004.0,1054.0,50.0,-100.1,73.2,72.1
46,65,765.0,1055.0,290.0,-100.0,79.7,82.4
30,43,818.0,1055.0,237.0,-100.0,62.6,38.2
7,75,974.0,1055.0,81.0,-100.0,83.5,83.1
72,77,1013.0,1055.0,42.0,-100.0,35.1,52.3
1,11,814.0,1056.0,242.0,-100.0,93.7,66.5
10,64,848.0,1056.0,208.0,-100.0,38.4,65.5
23,59,995.0,1056.0,61.0,-100.0,54.6,72.1
16,31,652.0,1057.0,405.0,-100.0,73.7,51.9
5,39,590.0,1058.0,468.0,-100.0,97.5,80.4
17,61,926.0,1058.0,132.0,-100.0,47.6,68.5
31,60,858.0,1059.0,201.0,-100.0,51.9,40.9
37,53,889.0,1059.0,170.0,-100.0,73.2,83.7
0,7,893.0,1059.0,166.0,-100.0,32.6,83.5
13,39,947.0,1059.0,112.0,-100.0,89.0,80.4
23,69,977.0,1059.0,82.0,-100.0,54.6,94.1
